,Base Country,Base Country Lat,Base Country Lng,Relation Country,Relation Country Lat,Relation Country Lng,Men,Women,Children,Sex Trafficking,Forced Labor,Debt Bondage,Description
651,Libya,26.3351,17.228331,Niger,17.607789,8.081666,0,0,1,1,0,0," According to a European NGO, Nigerian gangs recruit Nigerian girls from rural regions of the country and facilitate the transportation of the girls through Libya for sex trafficking in Italy and other European countries"
652,Libya,26.3351,17.228331,Italy,41.87194,12.56738,0,1,0,1,1,0," For example, in 2016 a trafficking network that spanned from Nigeria to Italy via Libya involved a group of Nigerian and Libyan traffickers that forced Nigerian women into prostitution in both Libya and Italy; the network held the victims in warehouses in Sebha and Tripoli until it transported them to Sicily for further sexual exploitation"
653,Libya,26.3351,17.228331,Niger,17.607789,8.081666,0,1,0,1,1,0," For example, in 2016 a trafficking network that spanned from Nigeria to Italy via Libya involved a group of Nigerian and Libyan traffickers that forced Nigerian women into prostitution in both Libya and Italy; the network held the victims in warehouses in Sebha and Tripoli until it transported them to Sicily for further sexual exploitation"
654,Libya,26.3351,17.228331,Nigeria,9.081999,8.675277,0,1,0,1,1,0," For example, in 2016 a trafficking network that spanned from Nigeria to Italy via Libya involved a group of Nigerian and Libyan traffickers that forced Nigerian women into prostitution in both Libya and Italy; the network held the victims in warehouses in Sebha and Tripoli until it transported them to Sicily for further sexual exploitation"
655,Libya,26.3351,17.228331,Eritrea,15.179384,39.782334,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
656,Libya,26.3351,17.228331,Nigeria,9.081999,8.675277,0,0,1,1,0,0," According to a European NGO, Nigerian gangs recruit Nigerian girls from rural regions of the country and facilitate the transportation of the girls through Libya for sex trafficking in Italy and other European countries"
657,Libya,26.3351,17.228331,Ethiopia,9.145000000000001,40.489673,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
658,Macau,22.198745,113.543873,China,35.86166,104.195397,1,0,0,1,0,0, Sex trafficking victims originate primarily from mainland China and Southeast Asia; many are from northern Chinese provinces and travel to the border province of Guangdong in search of more lucrative employment
659,Macau,22.198745,113.543873,Hong Kong,22.3193039,114.1693611,0,1,0,0,1,1," Some brokers who bring foreign men and women, such as foreign domestic workers based in Hong Kong, to Macau to renew work visas for other countries restrict these workers' movements and withhold their passports in conditions indicative of debt bondage and forced labor"
660,Madagascar,-18.766947,46.869107,Seychelles,-4.679574,55.491977,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
661,Madagascar,-18.766947,46.869107,China,35.86166,104.195397,0,1,0,0,1,0, Malagasy women are sent by persons acting as informal placement agents to China with falsified identity cards and exploited in forced labor and sold as brides
662,Madagascar,-18.766947,46.869107,Lebanon,33.854721,35.862285,1,0,0,0,0,0," Reports indicate Malagasy workers in Lebanon are victims of various forms of abuse by their 285MALAWIemployers, such as physical violence and confiscation of passports, which might have been a factor in their subsequent imprisonment"
663,Madagascar,-18.766947,46.869107,China,35.86166,104.195397,1,0,0,0,1,0, Reports state that Malagasy men in the Middle East may endure forced labor in the service and construction sectors and may endure forced domestic servitude in China
664,Madagascar,-18.766947,46.869107,Mauritius,-20.348404,57.55215200000001,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
665,Madagascar,-18.766947,46.869107,Lebanon,33.854721,35.862285,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
666,Madagascar,-18.766947,46.869107,Saudi Arabia,23.885942,45.079162,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
667,Madagascar,-18.766947,46.869107,Kenya,-0.023559,37.906193,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
668,Madagascar,-18.766947,46.869107,Comoros,-11.6455,43.3333,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
669,Madagascar,-18.766947,46.869107,Kuwait,29.31166,47.481766,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
670,Madagascar,-18.766947,46.869107,China,35.86166,104.195397,0,1,0,0,0,0,"Many Malagasy women are employed as domestic workers in Lebanon, Kuwait, China, and Saudi Arabia, and the media reports that informal placement agencies are still attempting to circumvent the 2013 ban against sending workers to the Middle East by routing them via Mauritius, Seychelles, Comoros, and Kenya using tourist visas"
671,Malawi,-13.254308,34.301525,Mozambique,-18.665695,35.529562,0,1,1,1,0,0," To a lesser extent, it is a destination country for men, women, and children from Zambia, Mozambique, the Great Lakes region, and the Horn of Africa who are subjected to labor and sex trafficking, and a transit country for people from these countries exploited in South Africa"
672,Malawi,-13.254308,34.301525,South Africa,-30.559482,22.937506,0,1,1,1,0,0," To a lesser extent, it is a destination country for men, women, and children from Zambia, Mozambique, the Great Lakes region, and the Horn of Africa who are subjected to labor and sex trafficking, and a transit country for people from these countries exploited in South Africa"
673,Malawi,-13.254308,34.301525,Zambia,-13.133897,27.849332,0,1,1,1,0,0," To a lesser extent, it is a destination country for men, women, and children from Zambia, Mozambique, the Great Lakes region, and the Horn of Africa who are subjected to labor and sex trafficking, and a transit country for people from these countries exploited in South Africa"
674,Malaysia,4.210484,101.975766,Indonesia,-0.789275,113.921327,1,0,0,0,1,0," In efforts to circumvent anti-trafficking protections established by the Indonesian government, some Indonesian workers may transit Malaysia legally en route to Middle Eastern countries, where traffickers exploit some into forced labor"
675,Maldives,3.202778,73.22068,Sri Lanka,7.873053999999999,80.77179699999999,0,1,0,1,0,0, Maldivian women may be subjected to sex trafficking in Sri Lanka
676,Maldives,3.202778,73.22068,Bangladesh,23.684994,90.356331,0,1,1,1,0,0," A small number of women from Africa, Asia, Central Asia, and Eastern Europe, as well as girls from Bangladesh and Maldives, are subjected to sex trafficking in Maldives"
677,Maldives,3.202778,73.22068,Sri Lanka,7.873053999999999,80.77179699999999,1,0,0,0,0,0," In addition to Bangladeshis and Indians, some workers from Sri Lanka, Pakistan, and Nepal reportedly experience recruitment fraud before arriving in Maldives"
678,Maldives,3.202778,73.22068,Pakistan,30.375321,69.34511599999999,1,0,0,0,0,0," In addition to Bangladeshis and Indians, some workers from Sri Lanka, Pakistan, and Nepal reportedly experience recruitment fraud before arriving in Maldives"
679,Maldives,3.202778,73.22068,Nepal,28.394857,84.12400799999999,1,0,0,0,0,0," In addition to Bangladeshis and Indians, some workers from Sri Lanka, Pakistan, and Nepal reportedly experience recruitment fraud before arriving in Maldives"
680,Maldives,3.202778,73.22068,India,20.593684,78.96288,1,0,0,0,0,0," In addition to Bangladeshis and Indians, some workers from Sri Lanka, Pakistan, and Nepal reportedly experience recruitment fraud before arriving in Maldives"
681,Maldives,3.202778,73.22068,Bangladesh,23.684994,90.356331,1,0,0,0,0,0," In addition to Bangladeshis and Indians, some workers from Sri Lanka, Pakistan, and Nepal reportedly experience recruitment fraud before arriving in Maldives"
682,Maldives,3.202778,73.22068,India,20.593684,78.96288,1,0,0,0,1,1," An unknown number of the approximately 100,000 documented and 60,000 undocumented foreign workers in MaldivesŠprimarily Bangladeshi and Indian men in the construction and service sectorsŠare subjected to practices indicative of forced labor, including fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, and debt bondage"
683,Maldives,3.202778,73.22068,Bangladesh,23.684994,90.356331,1,0,0,0,1,1," An unknown number of the approximately 100,000 documented and 60,000 undocumented foreign workers in MaldivesŠprimarily Bangladeshi and Indian men in the construction and service sectorsŠare subjected to practices indicative of forced labor, including fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, and debt bondage"
684,Mali,17.570692,-3.996166,Niger,17.607789,8.081666,0,1,0,1,0,0," Africans transiting Mali to Europe, primarily via Algeria and Libya and less so via Mauritania, are vulnerable to trafficking, and Nigerian traffickers exploit Nigerian women in sex trafficking in Mali en route to Europe"
685,Mali,17.570692,-3.996166,Nigeria,9.081999,8.675277,0,1,0,1,0,0," Africans transiting Mali to Europe, primarily via Algeria and Libya and less so via Mauritania, are vulnerable to trafficking, and Nigerian traffickers exploit Nigerian women in sex trafficking in Mali en route to Europe"
686,Mali,17.570692,-3.996166,Libya,26.3351,17.228331,0,1,0,1,0,0," Africans transiting Mali to Europe, primarily via Algeria and Libya and less so via Mauritania, are vulnerable to trafficking, and Nigerian traffickers exploit Nigerian women in sex trafficking in Mali en route to Europe"
687,Mali,17.570692,-3.996166,Mauritania,21.00789,-10.940835,0,1,0,1,0,0," Africans transiting Mali to Europe, primarily via Algeria and Libya and less so via Mauritania, are vulnerable to trafficking, and Nigerian traffickers exploit Nigerian women in sex trafficking in Mali en route to Europe"
688,Mali,17.570692,-3.996166,Algeria,28.033886,1.659626,0,1,0,1,0,0," Africans transiting Mali to Europe, primarily via Algeria and Libya and less so via Mauritania, are vulnerable to trafficking, and Nigerian traffickers exploit Nigerian women in sex trafficking in Mali en route to Europe"
689,Mali,17.570692,-3.996166,Nigeria,9.081999,8.675277,0,0,1,1,0,0," Nigerian authorities estimate more than 5,000 Nigerian girls are victims of sex trafficking in Mali"
